item_number,component_id,component_name,component_type
8003899,8803278,"Clams for Linguini, Alanza [Kit]",PACKAGED
8003899,8805882,"Clams for Linguini, Alanza [Kit] 3.0",PACKAGED
8003899,8805288,"Boiled Linguine Pasta [Bag, 220g] [PACK, 2x]",PACKAGED
8003899,8803242,"Linguini for Clams, Alanza [Kit]",PACKAGED
8003899,8800975,"Cheese, Parmesan, Grated, Grande [Container/32] TO DORMANT",PACKAGED
8003899,8803259,"Clam Broth (Alanza) [Pouch, 200g]",PACKAGED
8005045,8804772,"4 pc Fried Chicken, Mr. D's [Kit] 3.0",PACKAGED
8005315,8803959,"Cavatappi Alfredo, Wonder Works [PACK 10x]",PACKAGED
8006883,8804300,"Cheese, Pecorino Romano, Grated [Cup, 10g] [Pack, 10x] 3.0",PACKAGED
8006883,8806459,"Lemon Vinaigrette [Cup, 50g] [Pack 5x]",PACKAGED
8006883,8804139,"Cheese, Parmesan, Grated, Grande [Container/32] 3.0",PACKAGED
8006883,8804065,"Lemon Vinaigrette (Wonder Basic) [Cup, 50g] [Pack x5] 3.0",PACKAGED
8006883,8805001,"Arugula Fennel Mix (Alanza) [Bag, 85g] [Pack, 6x]",PACKAGED
8006883,8804798,Toasted Pine Nuts (Wonder Basics) [Container/16],PACKAGED
8006883,8807246,"Pine Nuts, Toasted [Pack, 1LB Retail]",PACKAGED
8006883,8807262,"Lemon Vinaigrette with Shallot Dressing, Cindys [Pack, 1Gal Retail]",PACKAGED
8006883,8807166,"Dressing, Lemon Vinaigrette (buy out) [Pack, 1Gal Retail]",PACKAGED
8006883,8804173,"Arugula Salad, Alanza 3.0 [Guest]",PACKAGED
8006921,8806141,Garlic Cilantro Topper [Container/8],PACKAGED
8006921,8804417,"Naan Prep (Chai Pani) [Bag, 4PC Ziploc] 3.0",PACKAGED
8006921,8804415,"Garlic Naan Prep (Chai Pani) [Bag, 4PC Ziploc] 3.0",PACKAGED
8006921,8805516,Naan Garlic Mogul Express [PACK],PACKAGED
8007159,8804456,"16” White Pizza, Luna [PACK,10x]",PACKAGED
8009959,8805641,"Steamed Broccoli [Bag, 115g] [Pack, 10x]",PACKAGED
8009959,8806657,"Roasted Broccoli [Bag, 120g][Pack, 10x]",PACKAGED
8009959,8804568,"Salt, Kosher, Diamond Crystal [Retail Box] 3.0",PACKAGED
8011319,8802453,"Vodka Sauce [Pouch, 300g]",PACKAGED
8011319,8807442,"Cheese, Mozzarella Provolone Blend Diced 90/10 Bag [Pack, 5LB]",PACKAGED
8011319,8805887,"Calabrian Crushed Hot Chili Peppers [Cup, 10g] [Pack 10x]",PACKAGED
8011319,8805867,"Pizza Crust, Square (Detroit)[Pack, 1x] FZN",PACKAGED
8005116,8803686,Red Chili Salsa [Container/32],PACKAGED
8005116,8803670,Lime Tortilla Chips [Guest],PACKAGED
8005116,8806265,Tortilla Chips 4oz Buyout (Singles) [Retail],PACKAGED
8005116,8805478,"Tortilla Chips 4oz [Pack, 32x]",PACKAGED
8005116,8804429,"Chips, Tortilla [Bag, 100g] 3.0",PACKAGED
8005116,8807236,"Red Chili Salsa Buyout [Pack, 67oz Retail]",PACKAGED
8005116,8803557,"Red Chili Salsa (FC Mexican) [Pouch, 800g]",PACKAGED
8007178,8804492,"Pepper, Piquillo, Canned, [Drained], [Julienne,1/4""] [Container/8] 3.0",PACKAGED
8007178,8804968,"Oil, Olive, Extra Virgin [5 L]",PACKAGED
8007178,8807437,"Parsley, Chopped, 1/8"", No Stems (HDR Only) [Pack, 4oz]",PACKAGED
8007178,8804519,"Chicken & Vegetable Paella Pouch [Bag, 10x10]",PACKAGED
8007178,8804516,"Paella Rice Prep (Jose Andres) [Tin, 320g] 3.0",PACKAGED
8007178,8804495,Alioli (Jose Andres) [Sqz Btl 8/Y] 3.0,PACKAGED
8007178,8804193,"Parsley, Flat-Leaf,[Chopped,Fine] [Container/8]",PACKAGED
8007178,8805302,"Paella Rice [Bag, 250g] [Pack, 2x] 3.0",PACKAGED
8007178,8804025,"Oil, Olive, Extra Virgin, Hojiblanca [Sqz Btl] 8/W 3.0",PACKAGED
8007178,8807517,"Aioli, Garlic (Buyout) [Pack, 11.5oz Retail]",PACKAGED
8008066,8804943,"Jasmine Rice [Pouch, 225g]",PACKAGED
8008066,8806589,"Jasmine Rice [Pouch, 270g]",PACKAGED
8010986,8804968,"Oil, Olive, Extra Virgin [5 L]",PACKAGED
8010986,8806891,"Cheese, Mozzarella, Diced 1/2"" [Pack, 5LB Retail]",PACKAGED
8010986,8807210,"16"" Dough Ball Portion (Pilot) [FZN]",PACKAGED
8010986,8806680,"Pizza Sauce - (Round Di Fara) [Pouch, 2.27kg]",PACKAGED
8000104,8801179,"Cilantro, Sprig [Container/16]",PACKAGED
8000104,8802382,Salsa - Verde (Barrio) [Pouch],PACKAGED
8000104,8800212,Enchilada - Salsa Verde [Kit],PACKAGED
8000104,8801021,"Onion, Red, Julienne, 1"" Strip [Container/32]",PACKAGED
8000104,8802117,"Sour Cream, PC, Daisy [PACK, 20x]",PACKAGED
8000222,8800306,Kids' Grilled Chicken Sandwich [Kit],PACKAGED
8000222,8800332,"Bread, Burger Bun, Whole Wheat [PACK]",PACKAGED
8002723,8803590,"Carolina Gold BBQ Sauce (Tejas) [Cup, 40g] [PACK, 5x]",PACKAGED
8002723,8802488,Pork Belly [Kit],PACKAGED
8002723,8802631,"Maple Mustard (Tejas) [Cup, 30g] [PACK, 5x]",PACKAGED
8003240,8802780,"Sugar Snap Peas, Border Grill [Kit]",PACKAGED
8003240,8800069,"Cheese, Cotija [Container/16]",PACKAGED
8003356,8802869,"Gluten-Free Pepperoni Round Pizza, DF [Single]",PACKAGED
8003356,8802676,"Oil, Olive, Extra Virgin [Sqz Btl] 8/W",PACKAGED
8003356,8800977,"Basil, Fresh [Container/32]",PACKAGED
8003356,8800975,"Cheese, Parmesan, Grated, Grande [Container/32] TO DORMANT",PACKAGED
8003484,8803314,"Roasted Vegetables (Escalivada), Jose Andres [Kit]",PACKAGED
8003484,8800468,"Salt, Sea, Flaked [Container/8]",PACKAGED
8003484,8803348,"Chive, Thin Sliced [Cup, 1g] [PACK, 3x]",PACKAGED
8003543,8803310,"Salmon, Jose Andres [Kit]",PACKAGED
8003543,8803348,"Chive, Thin Sliced [Cup, 1g] [PACK, 3x]",PACKAGED
8003543,8804372,"Seared Salmon Filet [Tin, 200g] 3.0",PACKAGED
8003543,8805623,"Charred Broccolini (Cooked) [Bag, 90g] [Pack 2x]",PACKAGED
8003543,8807160,"Seared Salmon Filet [Tin, 200g] 4.0",PACKAGED
8003543,8805711,Lemon Garlic Sauce [Sqz Btl],PACKAGED
8003543,8803311,"Accompaniments, Salmon, Jose Andres [Kit]",PACKAGED
8003543,8805624,Pisto Manchego (Jota) [Container/8],PACKAGED
8007312,8804990,"GF LS Soy Sauce, LKK, PC Packet [Pack, 500EA]",PACKAGED
8007312,8804937,"Mongolian Beef Vegetables, Kin House [Kit]",PACKAGED
8007312,8804908,Chopped Ginger and Garlic Mix (Kin House) [Container/32],PACKAGED
8007312,8804906,"Blanched Sliced Beef (Kin House) [Bag, 75g] [PACK, 6x]",PACKAGED
8007312,8804936,"Mongolian Sauce (Kin House) [Pouch, 80g]",PACKAGED
8008083,8805190,"Au Poivre Sauce Pouch (MM Steakhouse) [Pouch, 50g]",PACKAGED
8008529,8804325,"Pellet Mashed Potato Prep (Wonder Basics) [Pouch, 285g] 3.0",PACKAGED
8008529,8805188,"Garlic Confit Topping Prep (MM Steakhouse) [Cup, 40g] [Pack, 5x]",PACKAGED
8008620,8805294,"Cornbread [Tin, 2x]",PACKAGED
8008620,8806951,"Cornbread, IW Sprout Creek [Pack, 12x]",PACKAGED
8008620,8805428,Maple Bourbon Butter [Container/16],PACKAGED
8008620,8806419,Maple Bourbon Butter [Container/16] 2,PACKAGED
8009018,8805639,"Chinese Broccoli [Tin, 350g]",PACKAGED
8009018,8805537,"Ginger Sauce [Pouch, 190g]",PACKAGED
8009651,8805979,"16” Cheese Pizza,(Alanza)[Single]",PACKAGED
8006950,8804294,Garlic Sauce (Blended) [Container/32] 3.0,PACKAGED
8006950,8804295,"Broccolini, Family Style 3.0 [Kit]",PACKAGED
8007157,8804425,"16” Cheese Pizza, Luna [PACK, 10x]",PACKAGED
8008327,8804913,"Chow Mein, Kin House [Kit]",PACKAGED
8008327,8804915,"Blanched Shredded Pork (Kin House) [Bag, 75g] [PACK 6x]",PACKAGED
8008327,8804910,"Chow Mein Sauce (Kin House) [Pouch, 95g]",PACKAGED
8008327,8804990,"GF LS Soy Sauce, LKK, PC Packet [Pack, 500EA]",PACKAGED
8008894,8805009,"Cheese, Mozzarella, Sorrentina, [Shredded,1/4""] [Bag, 65g] [Pack, 20x]",PACKAGED
8008894,8801729,"Pizza Crust, 10"", Gluten-Free [Pack, 5x]",PACKAGED
8008894,8804134,"Basil, Fresh, [Picked,Leaves] [Container/32] 3.0",PACKAGED
8008894,8805418,"Bolognese [Pouch, 100g]",PACKAGED
8008894,8804264,"Cheese, Parmesan, Shaved, Grande [Container/32] 3.0",PACKAGED
8009138,8805553,"Mac & Cheese Prep [Pouch, 200g]",PACKAGED
8009138,8806128,"Macaroni & Cheese, Buyout, Nestle [Pack, 36x]",PACKAGED
8009138,8803586,Toasted Panko Breadcrumbs (Wonder Basics) [Container/16],PACKAGED
8009138,8805458,Italian Breadcrumbs [Container/32],PACKAGED
8009138,8806256,"Macaroni & Cheese, Buyout, Nestle [Pack, 1x]",PACKAGED
8009258,8805702,Yuzu Avocado Mousse [Sqz Btl] 8/W,PACKAGED
8009258,8805717,"Roll, California [Pack, 1x]",PACKAGED
8009258,8804341,"Onion, Scallion,[Sliced,1/8""] [Container/16] 3.0",PACKAGED
8009258,8804344,"Ginger, Pickled [Container/32] 3.0",PACKAGED
8009258,8804270,"Seed, Sesame, Toasted [Container/8] 3.0",PACKAGED
8009258,8804628,Wasabi Paste for Garnish [Container/16] 3.0,PACKAGED
8009302,8805001,"Arugula Fennel Mix (Alanza) [Bag, 85g] [Pack, 6x]",PACKAGED
8009302,8807466,Branzino [Kit] 2.0,PACKAGED
8009302,8804040,Branzino [Kit],PACKAGED
8009302,8804261,"Radish, Cello,[Sliced,1/8""] [Container/32] 3.0",PACKAGED
8009302,8805584,Garlic Orange Mojo [Sqz Btl] 8/W,PACKAGED
8009302,8807262,"Lemon Vinaigrette with Shallot Dressing, Cindys [Pack, 1Gal Retail]",PACKAGED
8009877,8803998,"Sweet and Sticky Sauce (Tejas) Cup, 40g] [PACK, 5x]",PACKAGED
8010061,8804882,"Burger Patty Prep [Pack, 6x] 3.0",PACKAGED
8010061,8804110,Burger Seasoning (Fred's) [Container/8] 3.0,PACKAGED
8010778,8806849,"Lemon Chess, Pie Slice [PACK]",PACKAGED
8010998,8804133,Roasted Sliced Mushrooms (Di Fara) [Container/8] 3.0,PACKAGED
8010998,8807209,"12"" Dough Ball Portion (Pilot) [FZN]",PACKAGED
8010998,8806891,"Cheese, Mozzarella, Diced 1/2"" [Pack, 5LB Retail]",PACKAGED
8010998,8804543,"Pizza Tartufo & Funghi, Alanza Pizza [Kit]",PACKAGED
8001296,8801502,"Fish, Yellowtail, Hamachi, Strips [PACK]",PACKAGED
8001296,8803100,"Maki Sushi Rice (Nakazawa) [Bag, 4x]",PACKAGED
8001296,8801404,"Shrimp, Sushi, Ebi [PACK]",PACKAGED
8001296,8801416,"Seed, Sesame, Toasted [Shaker]",PACKAGED
8001296,8800032,"Avocado, Hass [Bag, 10 EA Ziploc]",PACKAGED
8001296,8801409,"Salmon, Ora King, Strips [PACK]",PACKAGED
8001296,8801504,"Ginger, Pickled [9-Pan]",PACKAGED
8001296,8801418,"Seaweed, Yakinori Aya, Whole [Box]",PACKAGED
8001296,8801403,"Wasabi, Grated [3-Pan]",PACKAGED
8001296,8802868,"Big Eye Tuna, #1 Loin, Scraped [Single]",PACKAGED
8001296,8801454,Seafood Roll [Kit],PACKAGED
8001296,8801415,"Cucumber, English, 1/2""x4"" Stick [9-Pan]",PACKAGED
8005610,8804771,"Southern Style Green Beans, Mr. D's [Kit] 3.0",PACKAGED
8006062,8804017,"Dill, [Picked,Leaves] [Container/8] 3.0",PACKAGED
8006062,8804033,"Dolmathes [Pouch,5x]",PACKAGED
8006062,8804968,"Oil, Olive, Extra Virgin [5 L]",PACKAGED
8006062,8804009,"Tomato Aioli Sauce (Symon) [Cup, 35] [Pack 5x] 3.0",PACKAGED
8006062,8804025,"Oil, Olive, Extra Virgin, Hojiblanca [Sqz Btl] 8/W 3.0",PACKAGED
8003207,8802766,Vampiro Steak Taco [Kit],PACKAGED
8003207,8800070,"Lime, Wedge [Container/32]",PACKAGED
8003207,8801024,"Cilantro, Chopped [Container/16]",PACKAGED
8003207,8800069,"Cheese, Cotija [Container/16]",PACKAGED
8003207,8802752,Pickled Red Onions [Container/16],PACKAGED
8008335,8804994,"Cocktail Sauce (BF) [Pastry Bag, 950]",PACKAGED
8008335,8807180,"Herbed Cocktail Shrimp [Bag, 5PC] [Kit]",PACKAGED
8008335,8804416,"Lemon,[Wedged,1/6] [Container/16] 3.0",PACKAGED
8008335,8807211,"Lettuce, Better Burger [Pack, 5oz Retail]",PACKAGED
8008335,8807171,"Sauce, Cocktail (buy out) [Pack, 1Gal Retail]",PACKAGED
8008335,8804995,"Cocktail Shrimp Prep (BF) [Bag, 5PC] [BOWL, 5x]",PACKAGED
8008777,8805412,"Classic Chocolate Sea Salt Bar, Dark [Pack, x12]",PACKAGED
8009648,8805973,"10"" Pepperoni Pizza,(Alanza)[Single]",PACKAGED
8010446,8806265,Tortilla Chips 4oz Buyout (Singles) [Retail],PACKAGED
8010446,8804028,Guacamole [Container/32],PACKAGED
8010446,8807269,"Spread, Guacamole [Pack, 2LB Retail]",PACKAGED
8011125,8807343,Albacore Tuna Roll (Happy Tuna) [8 PC],PACKAGED
8011201,8807393,"Pizza Crust, Square (V2)(Detroit)[Pack, 1x] FZN",PACKAGED
8011201,8805863,Mozzarella and Provolone Shredded Pizza Blend [Pack 12x],PACKAGED
8011201,8804731,Herb Butter Coins [Container/16] 3.0,PACKAGED
8004356,8803508,"Gluten-Free Fennel Sausage Pizza, Mozza [Single]",PACKAGED
8004356,8801713,Fennel Sausage Pizza [Kit],PACKAGED
8004356,8803513,"Scallion Mix (Mozza) [Bag, 60g] [PACK, 3x]",PACKAGED
8004356,8801729,"Pizza Crust, 10"", Gluten-Free [Pack, 5x]",PACKAGED
8000771,8802116,Clarified Butter Coins (Wonder Basics) [Container/16],PACKAGED
8000771,8800855,"Parsley, Flat-Leaf, Sprig [Container/8]",PACKAGED
8000771,8800854,"Bourbon Sauce (BF) [Pouch, 80g]",PACKAGED
8000771,8800853,Pork Chop (BF) [Pouch],PACKAGED
8000771,8802115,"Pomegranate Glaze (BF) [Cup, 20g] [PACK, 5x]",PACKAGED
8000771,8800852,"Pork Chop, BF [Kit]",PACKAGED
8008404,8804772,"4 pc Fried Chicken, Mr. D's [Kit] 3.0",PACKAGED
8008404,8805056,"Masala Honey (Mr. D's) [Jug, Quart]",PACKAGED
8010017,8800461,"Bread, Hoagie, Gluten Free, [Trimmed] [PACK, 4x]",PACKAGED
8010057,8806260,"Tortilla Corn White 5"" [PACK]",PACKAGED
8010057,8806285,Cod Fish (Cooked) [Kit],PACKAGED
8010110,8806320,"Chicken Cheesesteak, Fred's [Kit]",PACKAGED
8010839,8806286,"Boneless Wings [Tin, 6 EA]",PACKAGED
8011149,8807361,Miso Soup (Happy Tuna) [16oz],PACKAGED
8011149,8807384,Tuna Donburi Bowl (Happy Tuna) [1 EA],PACKAGED
8011209,8807385,Tuna Tortilla Appetizer (Happy Tuna) [1 EA],PACKAGED
8008816,8803320,Mashed Potatoes (Jose Andres) [Pouch],PACKAGED
8008996,8805636,"Char Siu Ribs [Pouch, 398g]",PACKAGED
8010796,8804568,"Salt, Kosher, Diamond Crystal [Retail Box] 3.0",PACKAGED
8008801,8805395,"Creamed Corn [Pouch, 400g]",PACKAGED
8008801,8804023,"Pepper, Aleppo, Dry [Container/8] 3.0",PACKAGED
8009665,8805992,"Tom Yum Broth [Pouch, 280g]",PACKAGED
8009665,8804068,Lime Juice [Sqz Btl] 8/W 3.0,PACKAGED
8009665,8804312,"Cilantro, Cleaned, [Picked,Leaves] [Container/16] 3.0",PACKAGED
8009665,8805993,"Shrimp Mushroom Mix [Pouch, 100g]",PACKAGED
8009665,8806969,"Tom Yum Broth [Pouch, 280g] 2",PACKAGED
8009213,8803230,"Bolognese [Pouch, 480g]",PACKAGED
8009213,8805748,"Pasta, Gluten Free, Casarecce [Bag, 220g] [Pack, 2x]",PACKAGED
8009213,8804139,"Cheese, Parmesan, Grated, Grande [Container/32] 3.0",PACKAGED
8010016,8800461,"Bread, Hoagie, Gluten Free, [Trimmed] [PACK, 4x]",PACKAGED
8010313,8804519,"Chicken & Vegetable Paella Pouch [Bag, 10x10]",PACKAGED
8010313,8806269,"Paella Rice [Bag, 250g] [Pack, 2x]",PACKAGED
8010385,8804341,"Onion, Scallion,[Sliced,1/8""] [Container/16] 3.0",PACKAGED
8010385,8806467,Salted Persian Cucumber [Guest],PACKAGED
8010385,8806466,"Szechuan Sauce (Blended) [BT] [Pouch, 55g]",PACKAGED
8002003,8802076,"Brownie, Gluten-Free [PACK, 4x]",PACKAGED
8011116,8807383,Tuna Nigiri (Happy Tuna) [1 PC],PACKAGED
8011117,8807340,Albacore Nigiri (Happy Tuna) [1 PC],PACKAGED
8008599,8800311,French Fries (Global) [Kit],PACKAGED
8008599,8805153,"Salt, Sea Salt, Fine [Retail Pack]",PACKAGED
8008599,8804048,"Roasted Fajita Vegetables (FC Mexican) [Tin, 650] 3.0",PACKAGED
8008602,8804048,"Roasted Fajita Vegetables (FC Mexican) [Tin, 650] 3.0",PACKAGED
8007146,8805153,"Salt, Sea Salt, Fine [Retail Pack]",PACKAGED
8007146,8805207,"Oil, Canola, Frying [35 LB]",PACKAGED
8007146,8800311,French Fries (Global) [Kit],PACKAGED
8007411,8804729,"Grilled Corn Cob [Pouch, 443g]",PACKAGED
8007411,8804731,Herb Butter Coins [Container/16] 3.0,PACKAGED
8007411,8804568,"Salt, Kosher, Diamond Crystal [Retail Box] 3.0",PACKAGED
8007411,8805153,"Salt, Sea Salt, Fine [Retail Pack]",PACKAGED
8000324,8804416,"Lemon,[Wedged,1/6] [Container/16] 3.0",PACKAGED
8000324,8806230,"Shishito Pepper [Pouch, 200g]",PACKAGED
8000324,8804568,"Salt, Kosher, Diamond Crystal [Retail Box] 3.0",PACKAGED
8000324,8804023,"Pepper, Aleppo, Dry [Container/8] 3.0",PACKAGED
8000324,8804723,"Shishito Pepper Prep (MM) [Bag, 200g] [Pack, 6x] 3.0",PACKAGED
8000324,8805153,"Salt, Sea Salt, Fine [Retail Pack]",PACKAGED
8000324,8800404,"Shishito Peppers, MM [Kit]",PACKAGED
8009150,8804040,Branzino [Kit],PACKAGED
8009150,8805578,"Watercress, Red [Bag, 12g] [Pack, 4x]",PACKAGED
8009150,8807262,"Lemon Vinaigrette with Shallot Dressing, Cindys [Pack, 1Gal Retail]",PACKAGED
8009150,8807466,Branzino [Kit] 2.0,PACKAGED
8009150,8805707,"Romesco [Cup, 80g] [Pack 15x]",PACKAGED
8011054,8806806,"Nashville Seasoning, Nu Spice [Pack, 4oz]",PACKAGED
8005179,8804092,Buttered Hero Roll (Alanza Pizza-HDR) [Pack x4],PACKAGED
8005565,8803879,"Caprese Sandwich, Basil Pesto & Raisin Relish [Partial Kit]",PACKAGED
8005565,8803878,"Caprese Sandwich, Tomato & Mozzarella [Partial Kit]",PACKAGED
8005565,8803869,"Bread, Sandwich Roll, Cristal [PACK, 5x]",PACKAGED
8005565,8803870,"Arugula, Wild, Satur Farms [Tin, 50g]",PACKAGED
8009915,8805815,"Agrodolce Half Chicken [Pouch, 560g] 3.0",PACKAGED
8003536,8803341,"Parsley, Flat-Leaf, Chopped [Cup, 1g] [PACK, 3x]",PACKAGED
8003536,8803326,Chicken (Pollo Catalana) (Jose Andres) [Pouch],PACKAGED
8003536,8803320,Mashed Potatoes (Jose Andres) [Pouch],PACKAGED
8010472,8804240,"Cucumber, English,[Sliced,1/8""; Halved,Lengthwise] [Container/32] 3.0",PACKAGED
8010472,8806462,"Pomegranate Vinaigrette [Cup, 40g] [Pack, 22x]",PACKAGED
8010472,8804971,"Pita Chips, Plain, 1oz [PACK]",PACKAGED
8010335,8806502,"Meatball Sandwich (Wonder Works) [PACK,10x] TEST",PACKAGED
8010420,8804682,"Truffle Parmesan, & Black Garlic Seasoning [BTL -18oz] 3.0",PACKAGED
8010420,8805862,Mozzarella and Provolone Shredded Pizza Blend [Bag 150g],PACKAGED
8011151,8807359,Chicken Karage Donburi Bowl (Happy Tuna) [1 EA],PACKAGED
8011180,8807383,Tuna Nigiri (Happy Tuna) [1 PC],PACKAGED
8011180,8807361,Miso Soup (Happy Tuna) [16oz],PACKAGED
8011180,8807362,Salmon Nigiri (Happy Tuna) [1 PC],PACKAGED
8011180,8807354,Edamame (Happy Tuna) [12oz],PACKAGED
8011180,8807368,Shrimp Nigiri (Happy Tuna) [1 PC],PACKAGED
8011180,8807340,Albacore Nigiri (Happy Tuna) [1 PC],PACKAGED
8000204,8800525,"Parsley, Flat-Leaf, Leaves [Container/8]",PACKAGED
8000204,8800002,"Cheese, Pecorino Romano, Grated [Container/16]",PACKAGED
8000204,8800074,Tagliatelle & Lucanian Pork Bolognese [Kit],PACKAGED
8000360,8800476,Simple Green Salad [Kit],PACKAGED
8000360,8800468,"Salt, Sea, Flaked [Container/8]",PACKAGED
8001377,8801403,"Wasabi, Grated [3-Pan]",PACKAGED
8001377,8801407,"Octopus, Sliced [PACK]",PACKAGED
8001377,8801420,"Seaweed, Yakinori Aya, Strips [Cup]",PACKAGED
8001377,8803101,"Nigiri Sushi Rice (Nakazawa) [Bag, 16x]",PACKAGED
8001377,8801504,"Ginger, Pickled [9-Pan]",PACKAGED
8001377,8801503,Eel Sauce [Sqz Btl] 8/Y,PACKAGED
8001502,8800609,Water [Sqz Btl],PACKAGED
8001502,8801596,Red Snapper [Kit],PACKAGED
8001502,8800866,"Black Pepper, Whole [Container/8]",PACKAGED
8001502,8800863,"Salt, Kosher, Diamond Crystal [Container/8]",PACKAGED
8001502,8800078,"Oil, Extra Virgin Olive [Sqz Btl] 8/W",PACKAGED
8005231,8804708,"Cucumber, Persian, [Baton,3.5""] [Container/32] 3.0",PACKAGED
8005231,8804575,Kabayaki Sauce [Sqz Btl] 8/W 3.0,PACKAGED
8005231,8804628,Wasabi Paste for Garnish [Container/16] 3.0,PACKAGED
8005231,8804653,"Eel Slice Prep [Paper, 4PC] [Ziploc, 4EA] FZN [Pack, 5x] 3.0",PACKAGED
8005231,8804622,"Preformed Maki Sushi Rice (Sushi Nichi) [Pouch, 6PC] 3.0",PACKAGED
8005231,8800032,"Avocado, Hass [Bag, 10 EA Ziploc]",PACKAGED
8005231,8804596,Rice Pearls [Container/8],PACKAGED
8005231,8804692,Sansho Ko Pepper [Container/8] 3.0,PACKAGED
8005231,8804344,"Ginger, Pickled [Container/32] 3.0",PACKAGED
8005231,8804623,"Seaweed, Hangiri, Hand Roll Nori (Buyout) [Retail Pack] 3.0",PACKAGED
8005564,8805239,"Ham & Swiss (Grab & Go) [Paper, 116g] [Pack, 5x] DORMANTDNU",PACKAGED
8005564,8805234,"Bread, Par-Baked, Demi-Baguette, Tribeca Oven- Pre Cut [Pack, 5x]",PACKAGED
8005564,8805044,Whole Grain Mustard Mayo (Grab & Go HDR) [Container/16],PACKAGED
8005564,8805216,Whole Grain Mustard Mayo [Sqz Btl] 8/W,PACKAGED
8005564,8805304,"Ham & Swiss (Grab & Go) [Paper, 116g] [Pack, 5x]",PACKAGED
8005564,8805137,"Arugula, Wild, Satur Farms [Retail Pack]",PACKAGED
8006307,8801341,Coleslaw [Guest Bowl],PACKAGED
8006307,8805534,Slaw Mix [Container/32],PACKAGED
8006916,8802079,"Basmati Rice [Bag, 280g]",PACKAGED
8008882,8807256,"Vegetarian Breakfast Sandwich B2B [Pack, x20]",PACKAGED
8008882,8805528,"Vegetarian Breakfast Sandwich, Wonder Works [PACK 10x]",PACKAGED
8010994,8807209,"12"" Dough Ball Portion (Pilot) [FZN]",PACKAGED
8010994,8806891,"Cheese, Mozzarella, Diced 1/2"" [Pack, 5LB Retail]",PACKAGED
8010994,8805887,"Calabrian Crushed Hot Chili Peppers [Cup, 10g] [Pack 10x]",PACKAGED
8010994,8806586,"Pizza Piccante, Alanza Pizza [Kit] 2.0",PACKAGED
8010994,8807260,"Raw Pizza Sauce, Alanza, CO-MAN [Pouch, 2.2LB]",PACKAGED
8010994,8806569,"Pizza Sauce (Alanza Pizza) [Pouch, 100g]",PACKAGED
8000095,8800104,3 Salsas [Kit],PACKAGED
8000095,8800061,"Chips, Tortilla [Tin]",PACKAGED
8000619,8800742,Kids Lo Mein [Kit],PACKAGED
8000619,8800814,Lo Mein Sauce [Sqz Btl] 8/Y,PACKAGED
8000619,8800784,"Soy Sauce, Low Sodium, PC [PACK, 20x]",PACKAGED
8000644,8800753,"Mushrooms, TGC [Kit]",PACKAGED
8000644,8800791,"Seed, Sesame, Black [Container/8]",PACKAGED
8000644,8803099,"Mapo Sauce (TGC) [Cup, 30g] [PACK, 3x]",PACKAGED
8000644,8800609,Water [Sqz Btl],PACKAGED
8000644,8800747,"Tofu, TGC [Kit]",PACKAGED
8000644,8800597,"Chive, Thin Sliced [Container/8]",PACKAGED
8000644,8800735,"Seed, Sesame, Toasted [Container/8]",PACKAGED
8000644,8800756,"White Rice, TGC [Kit]",PACKAGED
8000644,8800784,"Soy Sauce, Low Sodium, PC [PACK, 20x]",PACKAGED
8000644,8800722,"Onion, Scallion, Sliced [Container/8]",PACKAGED
8000649,8800770,Broccoli Sauce (TGC) [Sqz Btl] 8/Y,PACKAGED
8000649,8800748,"Broccoli, TGC [Kit]",PACKAGED
8000649,8802800,"Broccoli Sauce (TGC) [Cup, 50g] [PACK, 4x]",PACKAGED
8000649,8800784,"Soy Sauce, Low Sodium, PC [PACK, 20x]",PACKAGED
8000649,8800735,"Seed, Sesame, Toasted [Container/8]",PACKAGED
8000739,8800009,"Parsley, Flat-Leaf, Chopped [Container/8]",PACKAGED
8000739,8800844,"Grilled Chicken Accompaniments, BF [Kit]",PACKAGED
8000739,8800884,Airline Grilled Chicken Prep (BF) [Pouch],PACKAGED
8000918,8802676,"Oil, Olive, Extra Virgin [Sqz Btl] 8/W",PACKAGED
8000918,8801113,Baba Ghanoush [Guest],PACKAGED
8000918,8802455,"Toasted Pine Nuts [Cup, 6g] [PACK, 10x]",PACKAGED
8000918,8801066,"Oil, Lebanese Olive [Sqz Btl] 8/W [Dormant]",PACKAGED
8000918,8801111,"Sumac, Ground [Cup, 0.5g] [PACK, 5x]",PACKAGED
8000949,8801124,"Vegetable Spring Rolls, SriPraPhai [Kit]",PACKAGED
8000949,8801161,Sweet Chili Sauce [Sqz Btl] 8/R,PACKAGED
8000991,8801137,"Mix Vegetables, SriPraPhai [Kit]",PACKAGED
8000991,8801208,Mixed Vegetable Sauce [Sqz Btl] 8/W,PACKAGED
8001650,8801170,"Basil, Thai, Leaves [Container/16]",PACKAGED
8001650,8807437,"Parsley, Chopped, 1/8"", No Stems (HDR Only) [Pack, 4oz]",PACKAGED
8001650,8804193,"Parsley, Flat-Leaf,[Chopped,Fine] [Container/8]",PACKAGED
8001650,8800525,"Parsley, Flat-Leaf, Leaves [Container/8]",PACKAGED
8001650,8806321,"Brown Butter Corn [Pouch,224g]",PACKAGED
8001650,8807398,"Onion, Green Chopped 1/8"" (Buyout) [Pack, 2LB Retail]",PACKAGED
